time,type,package
2024-06-05 13:05:54,NOTIFICATION_SEEN,com.bilibili.app.in
2024-06-05 13:05:54,SCREEN_INTERACTIVE,android
2024-06-05 13:05:54,KEYGUARD_HIDDEN,android
2024-06-05 13:06:29,SCREEN_NON_INTERACTIVE,android
2024-06-05 13:06:29,ACTIVITY_PAUSED,com.google.android.apps.maps
2024-06-05 13:06:29,ACTIVITY_STOPPED,com.google.android.apps.maps
2024-06-05 13:06:30,KEYGUARD_SHOWN,android
2024-06-05 13:06:42,ACTIVITY_RESUMED,com.google.android.apps.maps
2024-06-05 13:06:42,SCREEN_INTERACTIVE,android
2024-06-05 13:06:42,KEYGUARD_HIDDEN,android
2024-06-05 13:07:39,ACTIVITY_PAUSED,com.google.android.apps.maps
2024-06-05 13:07:39,ACTIVITY_RESUMED,com.miui.home
2024-06-05 13:07:39,ACTIVITY_STOPPED,com.google.android.apps.maps
2024-06-05 13:07:39,ACTIVITY_PAUSED,com.miui.home
2024-06-05 13:07:39,ACTIVITY_RESUMED,com.bilibili.app.in
2024-06-05 13:07:39,FOREGROUND_SERVICE_STOP,com.bilibili.app.in
2024-06-05 13:07:40,ACTIVITY_STOPPED,com.miui.home
2024-06-05 13:07:40,ACTIVITY_PAUSED,com.bilibili.app.in
2024-06-05 13:07:40,ACTIVITY_RESUMED,com.bilibili.app.in
2024-06-05 13:07:41,ACTIVITY_STOPPED,com.bilibili.app.in
2024-06-05 13:07:41,ACTIVITY_PAUSED,com.bilibili.app.in
2024-06-05 13:07:41,ACTIVITY_RESUMED,com.bilibili.app.in
2024-06-05 13:07:41,ACTIVITY_STOPPED,com.bilibili.app.in
2024-06-05 13:07:47,USER_INTERACTION,com.revolut.revolut
2024-06-05 13:07:47,STANDBY_BUCKET_CHANGED,com.revolut.revolut
2024-06-05 13:07:48,ACTIVITY_PAUSED,com.bilibili.app.in
2024-06-05 13:07:48,ACTIVITY_RESUMED,com.miui.home
2024-06-05 13:07:48,ACTIVITY_STOPPED,com.bilibili.app.in
2024-06-05 13:07:50,ACTIVITY_PAUSED,com.miui.home
2024-06-05 13:07:50,STANDBY_BUCKET_CHANGED,com.abnamro.nl.mobile.payments
2024-06-05 13:07:50,ACTIVITY_RESUMED,com.abnamro.nl.mobile.payments
2024-06-05 13:07:50,ACTIVITY_PAUSED,com.abnamro.nl.mobile.payments
2024-06-05 13:07:50,ACTIVITY_RESUMED,com.abnamro.nl.mobile.payments
2024-06-05 13:07:50,ACTIVITY_STOPPED,com.abnamro.nl.mobile.payments
2024-06-05 13:07:50,ACTIVITY_STOPPED,com.miui.home
2024-06-05 13:07:55,ACTIVITY_PAUSED,com.abnamro.nl.mobile.payments
2024-06-05 13:07:56,ACTIVITY_RESUMED,com.abnamro.nl.mobile.payments
2024-06-05 13:07:56,ACTIVITY_STOPPED,com.abnamro.nl.mobile.payments
2024-06-05 13:07:58,ACTIVITY_PAUSED,com.abnamro.nl.mobile.payments
2024-06-05 13:07:58,ACTIVITY_RESUMED,com.abnamro.nl.mobile.payments
2024-06-05 13:07:59,ACTIVITY_STOPPED,com.abnamro.nl.mobile.payments
2024-06-05 13:08:03,ACTIVITY_PAUSED,com.abnamro.nl.mobile.payments
2024-06-05 13:08:03,ACTIVITY_RESUMED,com.abnamro.nl.mobile.payments
2024-06-05 13:08:04,ACTIVITY_STOPPED,com.abnamro.nl.mobile.payments
2024-06-05 13:08:15,STANDBY_BUCKET_CHANGED,com.android.soundrecorder
2024-06-05 13:08:17,ACTIVITY_PAUSED,com.abnamro.nl.mobile.payments
2024-06-05 13:08:17,ACTIVITY_RESUMED,com.abnamro.nl.mobile.payments
2024-06-05 13:08:18,ACTIVITY_STOPPED,com.abnamro.nl.mobile.payments
2024-06-05 13:08:18,ACTIVITY_PAUSED,com.abnamro.nl.mobile.payments
2024-06-05 13:08:18,ACTIVITY_RESUMED,com.abnamro.nl.mobile.payments
2024-06-05 13:08:18,ACTIVITY_STOPPED,com.abnamro.nl.mobile.payments
2024-06-05 13:08:21,ACTIVITY_PAUSED,com.abnamro.nl.mobile.payments
2024-06-05 13:08:21,ACTIVITY_RESUMED,com.abnamro.nl.mobile.payments
2024-06-05 13:08:21,ACTIVITY_STOPPED,com.abnamro.nl.mobile.payments
2024-06-05 13:08:25,ACTIVITY_PAUSED,com.abnamro.nl.mobile.payments
2024-06-05 13:08:25,ACTIVITY_RESUMED,com.abnamro.nl.mobile.payments
2024-06-05 13:08:25,ACTIVITY_STOPPED,com.abnamro.nl.mobile.payments
2024-06-05 13:08:31,ACTIVITY_PAUSED,com.abnamro.nl.mobile.payments
2024-06-05 13:08:31,ACTIVITY_RESUMED,com.abnamro.nl.mobile.payments
2024-06-05 13:08:32,ACTIVITY_STOPPED,com.abnamro.nl.mobile.payments
2024-06-05 13:08:32,ACTIVITY_PAUSED,com.abnamro.nl.mobile.payments
2024-06-05 13:08:32,ACTIVITY_RESUMED,com.abnamro.nl.mobile.payments
2024-06-05 13:08:32,ACTIVITY_STOPPED,com.abnamro.nl.mobile.payments
2024-06-05 13:09:37,ACTIVITY_PAUSED,com.abnamro.nl.mobile.payments
2024-06-05 13:09:37,ACTIVITY_RESUMED,com.abnamro.nl.mobile.payments
2024-06-05 13:09:37,ACTIVITY_STOPPED,com.abnamro.nl.mobile.payments
2024-06-05 13:09:39,ACTIVITY_PAUSED,com.abnamro.nl.mobile.payments
2024-06-05 13:09:39,ACTIVITY_RESUMED,com.miui.home
2024-06-05 13:09:39,ACTIVITY_STOPPED,com.abnamro.nl.mobile.payments
2024-06-05 13:09:46,ACTIVITY_PAUSED,com.miui.home
2024-06-05 13:09:46,ACTIVITY_RESUMED,com.google.android.apps.maps
2024-06-05 13:09:47,ACTIVITY_STOPPED,com.miui.home
2024-06-05 13:09:59,SCREEN_NON_INTERACTIVE,android
2024-06-05 13:09:59,ACTIVITY_PAUSED,com.google.android.apps.maps
2024-06-05 13:09:59,ACTIVITY_STOPPED,com.google.android.apps.maps
2024-06-05 13:09:59,KEYGUARD_SHOWN,android
2024-06-05 13:10:04,ACTIVITY_RESUMED,com.google.android.apps.maps
2024-06-05 13:10:04,SCREEN_INTERACTIVE,android
2024-06-05 13:10:04,KEYGUARD_HIDDEN,android
2024-06-05 13:10:18,ACTIVITY_PAUSED,com.google.android.apps.maps
2024-06-05 13:10:18,ACTIVITY_RESUMED,com.miui.home
2024-06-05 13:10:19,ACTIVITY_STOPPED,com.google.android.apps.maps
2024-06-05 13:10:19,ACTIVITY_PAUSED,com.miui.home
2024-06-05 13:10:19,ACTIVITY_RESUMED,com.abnamro.nl.mobile.payments
2024-06-05 13:10:19,ACTIVITY_STOPPED,com.miui.home
2024-06-05 13:10:21,ACTIVITY_PAUSED,com.abnamro.nl.mobile.payments
2024-06-05 13:10:21,ACTIVITY_RESUMED,com.abnamro.nl.mobile.payments
2024-06-05 13:10:22,ACTIVITY_STOPPED,com.abnamro.nl.mobile.payments
2024-06-05 13:10:31,ACTIVITY_PAUSED,com.abnamro.nl.mobile.payments
2024-06-05 13:10:31,ACTIVITY_RESUMED,com.abnamro.nl.mobile.payments
2024-06-05 13:10:31,ACTIVITY_STOPPED,com.abnamro.nl.mobile.payments
2024-06-05 13:10:34,ACTIVITY_PAUSED,com.abnamro.nl.mobile.payments
2024-06-05 13:10:34,ACTIVITY_RESUMED,com.abnamro.nl.mobile.payments
2024-06-05 13:10:34,ACTIVITY_STOPPED,com.abnamro.nl.mobile.payments
2024-06-05 13:10:45,ACTIVITY_PAUSED,com.abnamro.nl.mobile.payments
2024-06-05 13:10:45,ACTIVITY_RESUMED,com.abnamro.nl.mobile.payments
2024-06-05 13:10:46,ACTIVITY_STOPPED,com.abnamro.nl.mobile.payments
2024-06-05 13:10:46,ACTIVITY_PAUSED,com.abnamro.nl.mobile.payments
2024-06-05 13:10:46,ACTIVITY_RESUMED,com.abnamro.nl.mobile.payments
2024-06-05 13:10:47,ACTIVITY_STOPPED,com.abnamro.nl.mobile.payments
2024-06-05 13:10:47,ACTIVITY_PAUSED,com.abnamro.nl.mobile.payments
2024-06-05 13:10:47,ACTIVITY_RESUMED,com.abnamro.nl.mobile.payments
2024-06-05 13:10:48,ACTIVITY_STOPPED,com.abnamro.nl.mobile.payments
2024-06-05 13:11:24,ACTIVITY_PAUSED,com.abnamro.nl.mobile.payments
2024-06-05 13:11:24,ACTIVITY_RESUMED,com.abnamro.nl.mobile.payments
2024-06-05 13:11:25,ACTIVITY_STOPPED,com.abnamro.nl.mobile.payments
2024-06-05 13:11:30,ACTIVITY_PAUSED,com.abnamro.nl.mobile.payments
2024-06-05 13:11:30,ACTIVITY_RESUMED,com.abnamro.nl.mobile.payments
2024-06-05 13:11:30,ACTIVITY_STOPPED,com.abnamro.nl.mobile.payments
2024-06-05 13:11:50,ACTIVITY_PAUSED,com.abnamro.nl.mobile.payments
2024-06-05 13:11:50,ACTIVITY_RESUMED,com.miui.home
2024-06-05 13:11:50,ACTIVITY_STOPPED,com.abnamro.nl.mobile.payments
2024-06-05 13:11:54,ACTIVITY_PAUSED,com.miui.home
2024-06-05 13:11:54,ACTIVITY_RESUMED,com.google.android.gm
2024-06-05 13:11:55,ACTIVITY_STOPPED,com.miui.home
2024-06-05 13:12:05,ACTIVITY_PAUSED,com.google.android.gm
2024-06-05 13:12:05,ACTIVITY_RESUMED,com.miui.home
2024-06-05 13:12:05,ACTIVITY_STOPPED,com.google.android.gm
2024-06-05 13:12:05,ACTIVITY_PAUSED,com.miui.home
2024-06-05 13:12:05,ACTIVITY_RESUMED,com.google.android.gm
2024-06-05 13:12:06,ACTIVITY_STOPPED,com.miui.home
2024-06-05 13:12:11,ACTIVITY_PAUSED,com.google.android.gm
2024-06-05 13:12:11,ACTIVITY_RESUMED,com.miui.home
2024-06-05 13:12:11,ACTIVITY_STOPPED,com.google.android.gm
2024-06-05 13:12:17,ACTIVITY_PAUSED,com.miui.home
2024-06-05 13:12:17,STANDBY_BUCKET_CHANGED,com.slowlyapp
2024-06-05 13:12:17,ACTIVITY_RESUMED,com.slowlyapp
2024-06-05 13:12:18,ACTIVITY_STOPPED,com.miui.home
2024-06-05 13:12:19,ACTIVITY_PAUSED,com.slowlyapp
2024-06-05 13:12:19,ACTIVITY_RESUMED,com.miui.home
2024-06-05 13:12:20,ACTIVITY_PAUSED,com.miui.home
2024-06-05 13:12:20,ACTIVITY_STOPPED,com.slowlyapp
2024-06-05 13:12:20,ACTIVITY_RESUMED,net.dinglisch.android.taskerm
2024-06-05 13:12:20,STANDBY_BUCKET_CHANGED,net.dinglisch.android.taskerm
2024-06-05 13:12:20,FOREGROUND_SERVICE_START,com.xiaomi.discover
2024-06-05 13:12:20,FOREGROUND_SERVICE_STOP,com.xiaomi.discover
2024-06-05 13:12:20,ACTIVITY_PAUSED,net.dinglisch.android.taskerm
2024-06-05 13:12:20,ACTIVITY_RESUMED,net.dinglisch.android.taskerm
2024-06-05 13:12:20,FOREGROUND_SERVICE_START,net.dinglisch.android.taskerm
2024-06-05 13:12:20,FOREGROUND_SERVICE_STOP,net.dinglisch.android.taskerm
2024-06-05 13:12:20,ACTIVITY_STOPPED,net.dinglisch.android.taskerm
2024-06-05 13:12:20,ACTIVITY_STOPPED,com.miui.home
2024-06-05 13:12:35,ACTIVITY_PAUSED,net.dinglisch.android.taskerm
2024-06-05 13:12:35,ACTIVITY_RESUMED,com.miui.home
2024-06-05 13:12:36,ACTIVITY_STOPPED,net.dinglisch.android.taskerm
2024-06-05 13:12:36,ACTIVITY_PAUSED,com.miui.home
2024-06-05 13:12:36,ACTIVITY_RESUMED,net.dinglisch.android.taskerm
2024-06-05 13:12:36,ACTIVITY_PAUSED,net.dinglisch.android.taskerm
2024-06-05 13:12:36,ACTIVITY_RESUMED,net.dinglisch.android.taskerm
2024-06-05 13:12:36,ACTIVITY_STOPPED,net.dinglisch.android.taskerm
2024-06-05 13:12:36,FOREGROUND_SERVICE_START,net.dinglisch.android.taskerm
2024-06-05 13:12:36,FOREGROUND_SERVICE_STOP,net.dinglisch.android.taskerm
2024-06-05 13:12:37,ACTIVITY_STOPPED,com.miui.home
2024-06-05 13:12:43,ACTIVITY_PAUSED,net.dinglisch.android.taskerm
2024-06-05 13:12:43,ACTIVITY_RESUMED,net.dinglisch.android.taskerm
2024-06-05 13:12:43,ACTIVITY_PAUSED,net.dinglisch.android.taskerm
2024-06-05 13:12:43,ACTIVITY_RESUMED,com.android.settings
2024-06-05 13:12:43,ACTIVITY_STOPPED,net.dinglisch.android.taskerm
2024-06-05 13:12:43,ACTIVITY_PAUSED,com.android.settings
2024-06-05 13:12:43,ACTIVITY_RESUMED,net.dinglisch.android.taskerm
2024-06-05 13:12:44,ACTIVITY_STOPPED,net.dinglisch.android.taskerm
2024-06-05 13:12:45,ACTIVITY_PAUSED,net.dinglisch.android.taskerm
2024-06-05 13:12:45,ACTIVITY_RESUMED,com.android.settings
2024-06-05 13:12:45,ACTIVITY_STOPPED,net.dinglisch.android.taskerm
2024-06-05 13:12:53,ACTIVITY_PAUSED,com.android.settings
2024-06-05 13:12:53,ACTIVITY_RESUMED,com.android.settings
2024-06-05 13:12:54,ACTIVITY_STOPPED,com.android.settings
2024-06-05 13:12:55,ACTIVITY_PAUSED,com.android.settings
2024-06-05 13:12:55,ACTIVITY_RESUMED,com.android.settings
2024-06-05 13:12:56,ACTIVITY_STOPPED,com.android.settings
2024-06-05 13:12:56,ACTIVITY_PAUSED,com.android.settings
2024-06-05 13:12:56,ACTIVITY_RESUMED,net.dinglisch.android.taskerm
2024-06-05 13:12:56,ACTIVITY_PAUSED,net.dinglisch.android.taskerm
2024-06-05 13:12:56,ACTIVITY_PAUSED,net.dinglisch.android.taskerm
2024-06-05 13:12:56,FOREGROUND_SERVICE_START,net.dinglisch.android.taskerm
