dateTime,BandAccX,BandAccY,BandAccZ,X,Y,Z,Type,altitude,course,hacc,latitude,longitude,speed,rate,rateZone,usage,deviceStatus
2024-06-06 11:47:49.599,,,,-0.582652,5.141578,9.05444,Acceleration,,,,,,,,,use,ACTIVITY_PAUSED
2024-06-06 11:47:49.616,,,,21.112501,-14.83125,-37.03125,MagneticField,,,,,,,,,use,ACTIVITY_PAUSED
2024-06-06 11:47:49.619,,,,-0.354138,4.838886,9.06162,Acceleration,,,,,,,,,use,ACTIVITY_PAUSED
2024-06-06 11:47:49.639,,,,0.143569,4.027121,8.804391,Acceleration,,,,,,,,,use,ACTIVITY_PAUSED
2024-06-06 11:47:49.655,,,,-66.966091,-24.503818,-1.91487,Orientation,,,,,,,,,use,ACTIVITY_PAUSED
2024-06-06 11:47:49.659,,,,0.272184,4.246064,8.49811,Acceleration,,,,,,,,,use,ACTIVITY_PAUSED
2024-06-06 11:47:49.676,,,,20.868752,-14.56875,-36.956253,MagneticField,,,,,,,,,use,ACTIVITY_PAUSED
2024-06-06 11:47:49.679,,,,-0.625723,4.890331,8.635697,Acceleration,,,,,,,,,use,ACTIVITY_PAUSED
2024-06-06 11:47:49.699,,,,-0.877568,5.56092,8.49811,Acceleration,,,,,,,,,use,ACTIVITY_PAUSED
2024-06-06 11:47:49.719,,,,-0.628116,5.48734,7.855039,Acceleration,,,,,,,,,use,ACTIVITY_PAUSED
2024-06-06 11:47:49.736,,,,20.587502,-14.212501,-37.293751,MagneticField,,,,,,,,,use,ACTIVITY_PAUSED
2024-06-06 11:47:49.739,,,,-0.545564,5.151149,8.353344,Acceleration,,,,,,,,,use,ACTIVITY_PAUSED
2024-06-06 11:47:49.759,,,,-1.701895,5.557331,9.370892,Acceleration,,,,,,,,,use,ACTIVITY_PAUSED
2024-06-06 11:47:49.779,,,,-2.638087,6.396015,8.330612,Acceleration,,,,,,,,,use,ACTIVITY_PAUSED
2024-06-06 11:47:49.796,,,,20.418751,-13.9875,-37.237503,MagneticField,,,,,,,,,use,ACTIVITY_PAUSED
2024-06-06 11:47:49.799,,,,-1.469791,5.606383,6.838687,Acceleration,,,,,,,,,use,ACTIVITY_PAUSED
2024-06-06 11:47:49.819,,,,0.399003,4.409972,7.140183,Acceleration,,,,,,,,,use,ACTIVITY_PAUSED
2024-06-06 11:47:49.839,,,,2.830111,2.385046,9.12144,Acceleration,,,,,,,,,use,ACTIVITY_PAUSED
2024-06-06 11:47:49.854,,,,-66.51773,-26.213332,-0.132182,Orientation,,,,,,,,,use,ACTIVITY_PAUSED
2024-06-06 11:47:49.856,,,,20.71875,-13.856251,-36.993752,MagneticField,,,,,,,,,use,ACTIVITY_PAUSED
2024-06-06 11:47:49.856,,,,0.052997,0.025034,-0.040214,AngularVelocity,,,,,,,,,use,ACTIVITY_PAUSED
2024-06-06 11:47:49.859,,,,1.001994,1.106082,10.203594,Acceleration,,,,,,,,,use,ACTIVITY_PAUSED
2024-06-06 11:47:49.879,,,,0.168694,1.996811,9.856635,Acceleration,,,,,,,,,use,ACTIVITY_PAUSED
2024-06-06 11:47:49.899,,,,2.255235,0.500698,9.723833,Acceleration,,,,,,,,,use,ACTIVITY_PAUSED
2024-06-06 11:47:49.916,,,,20.775002,-13.931251,-36.431252,MagneticField,,,,,,,,,use,ACTIVITY_PAUSED
2024-06-06 11:47:49.919,,,,2.461616,-1.207777,12.44866,Acceleration,,,,,,,,,use,ACTIVITY_PAUSED
2024-06-06 11:47:49.939,,,,2.974877,-2.325824,12.780066,Acceleration,,,,,,,,,use,ACTIVITY_PAUSED
2024-06-06 11:47:49.959,,,,2.627918,-2.159523,10.466207,Acceleration,,,,,,,,,use,ACTIVITY_PAUSED
2024-06-06 11:47:49.976,,,,21.075001,-13.70625,-35.943752,MagneticField,,,,,,,,,use,ACTIVITY_PAUSED
2024-06-06 11:47:49.979,,,,2.402992,-1.817349,9.849456,Acceleration,,,,,,,,,use,ACTIVITY_PAUSED
2024-06-06 11:47:49.999,,,,1.18026,0.895514,10.822737,Acceleration,,,,,,,,,use,ACTIVITY_PAUSED
2024-06-06 11:47:50.019,,,,0.574876,3.236891,10.663614,Acceleration,,,,,,,,,use,ACTIVITY_PAUSED
2024-06-06 11:47:50.036,,,,21.206251,-13.650001,-35.53125,MagneticField,,,,,,,,,use,ACTIVITY_PAUSED
2024-06-06 11:47:50.039,,,,1.490728,3.167499,9.235099,Acceleration,,,,,,,,,use,ACTIVITY_PAUSED
2024-06-06 11:47:50.054,,,,-84.310605,-25.140613,-1.753899,Orientation,,,,,,,,,use,ACTIVITY_PAUSED
2024-06-06 11:47:50.059,,,,1.54696,2.856432,8.586644,Acceleration,,,,,,,,,use,ACTIVITY_PAUSED
2024-06-06 11:47:50.079,,,,0.615554,2.771487,8.809176,Acceleration,,,,,,,,,use,ACTIVITY_PAUSED
2024-06-06 11:47:50.096,,,,21.393751,-13.687501,-35.15625,MagneticField,,,,,,,,,use,ACTIVITY_PAUSED
2024-06-06 11:47:50.099,,,,1.416551,2.44367,9.570692,Acceleration,,,,,,,,,use,ACTIVITY_PAUSED
2024-06-06 11:47:50.119,,,,1.338784,2.019542,9.698709,Acceleration,,,,,,,,,use,ACTIVITY_PAUSED
2024-06-06 11:47:50.139,,,,1.807778,2.127219,9.101101,Acceleration,,,,,,,,,use,ACTIVITY_PAUSED
2024-06-06 11:47:50.156,,,,21.356251,-13.500001,-34.987503,MagneticField,,,,,,,,,use,ACTIVITY_PAUSED
2024-06-06 11:47:50.159,,,,2.06022,2.319842,8.902496,Acceleration,,,,,,,,,use,ACTIVITY_PAUSED
2024-06-06 11:47:50.179,,,,1.625923,2.209772,10.312468,Acceleration,,,,,,,,,use,ACTIVITY_PAUSED
2024-06-06 11:47:50.199,,,,1.828117,1.575674,9.266206,Acceleration,,,,,,,,,use,ACTIVITY_PAUSED
2024-06-06 11:47:50.216,,,,21.375,-13.668751,-34.556252,MagneticField,,,,,,,,,use,ACTIVITY_PAUSED
2024-06-06 11:47:50.219,,,,3.168695,1.913062,8.484949,Acceleration,,,,,,,,,use,ACTIVITY_PAUSED
2024-06-06 11:47:50.239,,,,2.514258,1.855634,9.821939,Acceleration,,,,,,,,,use,ACTIVITY_PAUSED
2024-06-06 11:47:50.254,,,,-109.859679,-23.065428,-8.215229,Orientation,,,,,,,,,use,ACTIVITY_PAUSED
2024-06-06 11:47:50.259,,,,2.358725,3.02393,9.525229,Acceleration,,,,,,,,,use,ACTIVITY_PAUSED
2024-06-06 11:47:50.276,,,,21.543751,-13.968751,-34.368752,MagneticField,,,,,,,,,use,ACTIVITY_PAUSED
2024-06-06 11:47:50.279,,,,3.208177,2.447259,7.613363,Acceleration,,,,,,,,,use,ACTIVITY_PAUSED
2024-06-06 11:47:50.299,,,,3.174677,2.448456,7.670791,Acceleration,,,,,,,,,use,ACTIVITY_PAUSED
2024-06-06 11:47:50.319,,,,3.028715,2.743969,8.569894,Acceleration,,,,,,,,,use,ACTIVITY_PAUSED
2024-06-06 11:47:50.336,,,,21.075001,-14.3625,-34.575001,MagneticField,,,,,,,,,use,ACTIVITY_PAUSED
2024-06-06 11:47:50.339,,,,3.518646,2.851646,8.41795,Acceleration,,,,,,,,,use,ACTIVITY_PAUSED
2024-06-06 11:47:50.359,,,,4.812564,2.393421,8.532805,Acceleration,,,,,,,,,use,ACTIVITY_PAUSED
2024-06-06 11:47:50.379,,,,4.561318,2.346163,9.334999,Acceleration,,,,,,,,,use,ACTIVITY_PAUSED
2024-06-06 11:47:50.396,,,,20.19375,-14.625001,-35.212502,MagneticField,,,,,,,,,use,ACTIVITY_PAUSED
2024-06-06 11:47:50.399,,,,3.942175,2.01356,9.208778,Acceleration,,,,,,,,,use,ACTIVITY_PAUSED
2024-06-06 11:47:50.419,,,,3.818945,1.999203,9.564711,Acceleration,,,,,,,,,use,ACTIVITY_PAUSED
2024-06-06 11:47:50.439,,,,4.040281,1.981257,9.927223,Acceleration,,,,,,,,,use,ACTIVITY_PAUSED
2024-06-06 11:47:50.454,,,,-113.133075,-20.266623,-16.443843,Orientation,,,,,,,,,use,ACTIVITY_PAUSED
2024-06-06 11:47:50.456,,,,19.425001,-15.187501,-35.475002,MagneticField,,,,,,,,,use,ACTIVITY_PAUSED
2024-06-06 11:47:50.459,,,,3.848855,1.917847,9.705887,Acceleration,,,,,,,,,use,ACTIVITY_PAUSED
2024-06-06 11:47:50.479,,,,3.443272,1.709672,9.602996,Acceleration,,,,,,,,,use,ACTIVITY_PAUSED
2024-06-06 11:47:50.499,,,,3.804588,1.548156,9.24467,Acceleration,,,,,,,,,use,ACTIVITY_PAUSED
2024-06-06 11:47:50.516,,,,18.618752,-15.95625,-35.381252,MagneticField,,,,,,,,,use,ACTIVITY_PAUSED
2024-06-06 11:47:50.519,,,,3.851248,1.619941,8.550752,Acceleration,,,,,,,,,use,ACTIVITY_PAUSED
2024-06-06 11:47:50.539,,,,3.870391,1.695315,8.179266,Acceleration,,,,,,,,,use,ACTIVITY_PAUSED
2024-06-06 11:47:50.559,,,,3.829713,1.61037,8.463413,Acceleration,,,,,,,,,use,ACTIVITY_PAUSED
2024-06-06 11:47:50.576,,,,17.512501,-17.043751,-35.193752,MagneticField,,,,,,,,,use,ACTIVITY_PAUSED
2024-06-06 11:47:50.579,,,,3.744767,1.90349,8.392825,Acceleration,,,,,,,,,use,ACTIVITY_PAUSED
2024-06-06 11:47:50.599,,,,3.540181,2.17029,8.848659,Acceleration,,,,,,,,,use,ACTIVITY_PAUSED
2024-06-06 11:47:50.619,,,,3.671786,1.823331,8.902496,Acceleration,,,,,,,,,use,ACTIVITY_PAUSED
2024-06-06 11:47:50.636,,,,16.3125,-18.0375,-34.987503,MagneticField,,,,,,,,,use,ACTIVITY_PAUSED
2024-06-06 11:47:50.639,,,,3.918247,1.575674,8.556734,Acceleration,,,,,,,,,use,ACTIVITY_PAUSED
2024-06-06 11:47:50.653,,,,-123.873294,-11.755731,-23.272802,Orientation,,,,,,,,,use,ACTIVITY_PAUSED
2024-06-06 11:47:50.659,,,,3.615555,1.647458,8.935996,Acceleration,,,,,,,,,use,ACTIVITY_PAUSED
2024-06-06 11:47:50.679,,,,4.007978,1.596013,9.253045,Acceleration,,,,,,,,,use,ACTIVITY_PAUSED
