dateTime,BandAccX,BandAccY,BandAccZ,X,Y,Z,Type,altitude,course,hacc,latitude,longitude,speed,rate,rateZone,usage,deviceStatus
2024-06-06 12:07:48.361,,,,-131.741604,-22.080359,-1.115046,Orientation,,,,,,,,,on,KEYGUARD_SHOWN
2024-06-06 12:07:48.370,,,,0.208176,3.681358,9.148957,Acceleration,,,,,,,,,on,KEYGUARD_SHOWN
2024-06-06 12:07:48.381,,,,9.65625,-23.550001,-38.962502,MagneticField,,,,,,,,,on,KEYGUARD_SHOWN
2024-06-06 12:07:48.390,,,,0.226122,3.622734,9.288938,Acceleration,,,,,,,,,on,KEYGUARD_SHOWN
2024-06-06 12:07:48.410,,,,0.175872,3.704089,9.29492,Acceleration,,,,,,,,,on,KEYGUARD_SHOWN
2024-06-06 12:07:48.430,,,,0.12323,3.729214,9.235099,Acceleration,,,,,,,,,on,KEYGUARD_SHOWN
2024-06-06 12:07:48.441,,,,9.993751,-23.53125,-38.831253,MagneticField,,,,,,,,,on,KEYGUARD_SHOWN
2024-06-06 12:07:48.450,,,,0.135194,3.722036,9.078369,Acceleration,,,,,,,,,on,KEYGUARD_SHOWN
2024-06-06 12:07:48.470,,,,0.199801,3.694518,9.139386,Acceleration,,,,,,,,,on,KEYGUARD_SHOWN
2024-06-06 12:07:48.490,,,,0.179462,3.633501,9.355338,Acceleration,,,,,,,,,on,KEYGUARD_SHOWN
2024-06-06 12:07:48.501,,,,9.825001,-23.681252,-39.150002,MagneticField,,,,,,,,,on,KEYGUARD_SHOWN
2024-06-06 12:07:48.510,,,,0.253041,3.682554,9.284152,Acceleration,,,,,,,,,on,KEYGUARD_SHOWN
2024-06-06 12:07:48.530,,,,0.268594,3.633501,9.206385,Acceleration,,,,,,,,,on,KEYGUARD_SHOWN
2024-06-06 12:07:48.531,,,,-0.018109,0.018376,0.017976,AngularVelocity,,,,,,,,,on,KEYGUARD_SHOWN
2024-06-06 12:07:48.550,,,,0.253041,3.521039,8.940782,Acceleration,,,,,,,,,on,KEYGUARD_SHOWN
2024-06-06 12:07:48.560,,,,9.46875,-23.8125,-39.693752,MagneticField,,,,,,,,,on,KEYGUARD_SHOWN
2024-06-06 12:07:48.560,,,,-131.645886,-21.614494,-1.475925,Orientation,,,,,,,,,on,KEYGUARD_SHOWN
2024-06-06 12:07:48.570,,,,0.32004,3.524628,8.91805,Acceleration,,,,,,,,,on,KEYGUARD_SHOWN
2024-06-06 12:07:48.590,,,,0.335593,3.63709,9.309875,Acceleration,,,,,,,,,on,KEYGUARD_SHOWN
2024-06-06 12:07:48.610,,,,0.329611,3.723232,9.539586,Acceleration,,,,,,,,,on,KEYGUARD_SHOWN
