dateTime,BandAccX,BandAccY,BandAccZ,altitude,course,hacc,latitude,longitude,speed,rate,rateZone,usage,deviceStatus,Acceleration_X,Acceleration_Y,Acceleration_Z,MagneticField_X,MagneticField_Y,MagneticField_Z,Orientation_X,Orientation_Y,Orientation_Z,AngularVelocity_X,AngularVelocity_Y,AngularVelocity_Z
2024-06-06 12:08:58.279,1537.8708792714544,4164.949478547639,204.56609755958397,66.443,0.0,5.889,52.33466,4.861791,0.0,136.7098674907645,0.7160498322949096,off,CONFIGURATION_CHANGE,-0.4319045,-0.258425,-0.7698910000000001,-22.837502,-14.08125,31.462502,67.83485971091993,58.98619609018322,0.956773960819557,0.0,0.0,0.0
2024-06-06 12:08:58.289,2304.625883019832,2835.9614360913056,219.26102726143202,66.443,0.0,5.889,52.33466,4.861791,0.0,136.7071560878357,0.716026000070166,off,CONFIGURATION_CHANGE,-0.477368,-0.214158,-1.072583,-22.650002,-14.3212502,31.575002,67.05463898838799,58.029179724045015,2.5422000014484163,0.0,0.0,0.0
2024-06-06 12:08:58.309,3009.82575337814,1619.5061888353598,235.9647371152699,66.443,0.0,5.889,52.33466,4.861791,0.0,136.7044405191345,0.71600214556063,off,CONFIGURATION_CHANGE,-0.515653,-0.520439,0.181855,-22.462502,-14.5612504,31.687502000000002,66.24609910279617,57.083740677414575,4.110584401284769,0.0,0.0,0.0
2024-06-06 12:08:58.329,3623.4554668652436,598.2852167986435,252.41093613470218,66.443,0.0,5.889,52.33466,4.861791,0.0,136.70172084705553,0.7159782692125876,off,CONFIGURATION_CHANGE,-1.198206,-1.171885,1.177867,-22.275002,-14.8012506,31.800002,65.41126937314469,56.150467676406585,5.664218841466525,0.0,0.0,0.0
2024-06-06 12:08:58.330,4115.5,-145.0,266.3333333333333,66.443,0.0,5.889,52.33466,4.861791,0.0,136.6989971339934,0.7159543714723253,off,CONFIGURATION_CHANGE,-1.4177473333333335,-1.99701,2.1018953333333332,-22.087502,-15.0412508,31.912502,64.5519297764492,55.229937365866974,7.205129821200687,0.0,0.0,0.0
2024-06-06 12:08:58.339,4462.997608392676,-547.875986165505,276.0095925109047,66.443,0.0,5.889,52.33466,4.861791,0.0,136.69626944234275,0.7159304527861301,off,CONFIGURATION_CHANGE,-1.6372886666666666,-2.8221350000000003,3.0259236666666665,-21.900002,-15.281251,32.025002,63.669648570572484,54.32271607463689,8.735115369819072,0.0,0.0,0.0
2024-06-06 12:08:58.349,4671.199664019129,-628.7812847978898,281.8931966117047,66.443,0.0,5.889,52.33466,4.861791,0.0,136.6935378344982,0.7159065136002885,off,CONFIGURATION_CHANGE,-1.85683,-3.64726,3.949952,-21.7650016,-15.577501,32.100002,62.76581373078443,53.42936120813929,10.25577555518728,0.2796589487179487,0.314218358974359,0.21141064102564106
2024-06-06 12:08:58.369,4752.410817946612,-426.3824436209551,284.98158336615825,66.443,0.0,5.889,52.33466,4.861791,0.0,136.6908023728543,0.7158825543610865,off,CONFIGURATION_CHANGE,-1.004387,-5.352146,7.986644,-21.630001200000002,-15.873751,32.175002,61.8416593610325,52.55042233240733,11.768537952865888,0.28486405128205133,0.316816641025641,0.21356335897435902
2024-06-06 12:08:58.378,4718.935721242388,20.653989641504307,286.27219050469085,66.443,0.0,5.889,52.33466,4.861791,0.0,136.68806311980575,0.715858575514811,off,CONFIGURATION_CHANGE,-0.587737,-4.286742,6.597011999999999,-21.4950008,-16.170001,32.250002,60.898288,51.68644199999999,13.274678999999997,0.2900691538461539,0.3194149230769231,0.21571607692307693
2024-06-06 12:08:58.389,4583.07902497371,673.661467265692,286.7624557577274,66.443,0.0,5.889,52.33466,4.861791,0.0,136.6853201377471,0.7158345775077486,off,CONFIGURATION_CHANGE,-0.171087,-3.221338,5.20738,-21.3600004,-16.466251,32.325002,62.13442468304168,51.248810280171696,10.17932779293273,0.29527425641025645,0.32201320512820514,0.2178687948717949
2024-06-06 12:08:58.399,4357.145380207839,1493.973441527812,287.4498168556935,66.443,0.0,5.889,52.33466,4.861791,0.0,136.682573489073,0.7158105607861855,off,CONFIGURATION_CHANGE,17.659629,-7.1862449999999995,-14.078171999999999,-21.225,-16.762501,32.400002,63.395139984257575,50.853306223035545,7.097467188676165,0.300479358974359,0.3246114871794872,0.22002151282051285
2024-06-06 12:08:58.409,4053.4394380120293,2442.923364704065,289.3317115290139,66.443,0.0,5.889,52.33466,4.861791,0.0,136.6798232361781,0.7157865257964087,off,CONFIGURATION_CHANGE,35.490345,-11.151152,-33.363724,-21.33750025,-16.95468825,32.264064250000004,64.67747321252928,50.50090163473036,4.027136362818196,0.30568446153846157,0.3272097692307693,0.22217423076923082
2024-06-06 12:08:58.429,3684.2658494535385,3481.844689070657,293.4055775081138,66.443,0.0,5.889,52.33466,4.861791,0.0,136.67706944145695,0.7157624729847042,off,CONFIGURATION_CHANGE,44.753559,21.553947,-41.13023,-21.4500005,-17.1468755,32.1281265,0.0,0.0,0.0,0.31088956410256413,0.32980805128205126,0.22432694871794873
2024-06-06 12:08:58.449,3261.9292655996273,4572.07086690379,300.66885252341865,66.443,0.0,5.889,52.33466,4.861791,0.0,136.67431216730418,0.7157384027973587,off,CONFIGURATION_CHANGE,36.438503,12.999607,-8.035098,-21.56250075,-17.33906275,31.99218875,67.29567412188881,49.92872671792956,-2.0859233682533187,0.3160946666666667,0.33240633333333336,0.2264796666666667
2024-06-06 12:08:58.459,2798.7343375175474,5674.935350479672,312.11897430535333,66.443,0.0,5.889,52.33466,4.861791,0.0,136.67155147611442,0.7157143156806588,off,CONFIGURATION_CHANGE,26.23102,8.4984085,-9.838090000000001,-21.675001,-17.53125,31.856251,68.62609015569015,49.71034778423762,-5.13179178270767,0.32129976923076925,0.3350046153846154,0.22863238461538465
2024-06-06 12:08:58.469,2306.9857162745598,6751.771592074501,328.7533805843432,66.443,0.0,5.889,52.33466,4.861791,0.0,136.6687874302823,0.715690212080891,off,CONFIGURATION_CHANGE,16.023537,3.99721,-11.641082,-22.05468825,-17.5218755,31.64062625,69.96718974212457,49.5378502173291,-8.172455356067212,0.3265048717948718,0.33760289743589744,0.23078510256410256
2024-06-06 12:08:58.489,1798.9880529379216,7763.9130439644805,351.5695090908133,66.443,0.0,5.889,52.33466,4.861791,0.0,136.66602009220242,0.7156660924443419,off,CONFIGURATION_CHANGE,9.352945,-1.339383,-9.31825,-22.4343755,-17.512501,31.4250015,71.3163880079902,49.41165109122642,-11.209231070239925,0.33170997435897437,0.3402011794871795,0.23293782051282053
2024-06-06 12:08:58.509,1287.0459985748885,8672.693158425818,381.5647975551889,66.443,0.0,5.889,52.33466,4.861791,0.0,136.6632495242693,0.7156419572172977,off,CONFIGURATION_CHANGE,3.370291,-1.561915,-7.41775,-22.81406275,-17.5031265,31.20937675,72.67113370904372,49.33205516138401,-14.24337271654409,0.33691507692307693,0.3427994615384615,0.2350905384615385
2024-06-06 12:08:58.519,783.4642042527198,9439.445387734715,419.73668370789505,66.443,0.0,5.889,52.33466,4.861791,0.0,136.66047578887776,0.7156178068460454,off,CONFIGURATION_CHANGE,1.3328025000000001,-1.2711869999999998,-5.1969115,-23.19375,-17.493752,30.993752,74.02889817526392,49.29925448830533,-17.276090972030023,0.34212017948717954,0.3453977435897436,0.23724325641025645
2024-06-06 12:08:58.529,300.5473210386709,10025.503184167374,467.08260527935704,66.443,0.0,5.889,52.33466,4.861791,0.0,136.65769894842222,0.7155936417768711,off,CONFIGURATION_CHANGE,-0.704686,-0.980459,-2.976073,-23.612500166666667,-17.396876666666667,30.665627,75.38716486264477,49.313328184832656,-20.308573109696177,0.3473252820512821,0.34799602564102566,0.23939597435897436
2024-06-06 12:08:58.540,-149.4,10392.2,524.6,66.443,0.0,5.889,52.33466,4.861791,0.0,136.6549190652974,0.7155694624560616,off,CONFIGURATION_CHANGE,-1.3800605,-1.5502500000000001,-1.1219345,-24.031250333333336,-17.300001333333334,30.337502,76.74341923368898,49.37424230857669,-23.34200251281013,0.35253038461538466,0.3505943076923077,0.24154869230769233
2024-06-06 12:08:58.549,-556.3620240263125,10511.938017186594,592.7184757075445,66.443,0.0,5.889,52.33466,4.861791,0.0,136.65213620189792,0.7155452693299034,off,CONFIGURATION_CHANGE,-2.055435,-2.120041,0.732204,-24.4500005,-17.203126,30.009377,78.09513869249443,49.48184990831623,-26.377578156867997,0.3577354871794872,0.35319258974358975,0.2437014102564103
2024-06-06 12:08:58.569,-919.4786811243905,10401.394336392334,669.596320668893,66.443,0.0,5.889,52.33466,4.861791,0.0,136.64935042061833,0.7155210628446826,off,CONFIGURATION_CHANGE,-2.189433,-2.088934,0.600598,-24.868750666666667,-17.106250666666668,29.681252,79.43978230093897,49.635891220580476,-29.416534221614892,0.3629405897435898,0.3557908717948718,0.24585412820512825
2024-06-06 12:08:58.577,-1240.1788176086345,10088.314787960191,752.8239932582428,66.443,0.0,5.889,52.33466,4.861791,0.0,136.64656178385331,0.7154968434466864,off,CONFIGURATION_CHANGE,-2.1583263333333336,-1.8997016666666666,0.8185443333333333,-25.287500833333336,-17.009375333333335,29.353127,80.77478,49.835994000000014,-32.460159999999995,0.36814569230769234,0.3583891538461539,0.24800684615384616
2024-06-06 12:08:58.579,-1519.891279793446,9600.445202233152,839.9919518497918,66.443,0.0,5.889,52.33466,4.861791,0.0,136.6437703539974,0.7154726115822005,off,CONFIGURATION_CHANGE,-2.1272196666666665,-1.7104693333333334,1.0364906666666667,-25.706251,-16.9125,29.025002,81.16488547990599,51.02639465841583,-32.94363191734782,0.3733507948717949,0.36098743589743587,0.2501595641025641
2024-06-06 12:08:58.589,-1760.0449139932264,8965.531409554189,928.6906548177376,66.443,0.0,5.889,52.33466,4.861791,0.0,136.64097619344534,0.7154483676975124,off,CONFIGURATION_CHANGE,-2.096113,-1.521237,1.254437,-26.160000800000002,-16.680000200000002,28.5900016,81.54896210273724,52.218848915963065,-33.42672806608781,0.37855589743589746,0.36358571794871797,0.2523122820512821
2024-06-06 12:08:58.592,-1962.068566522375,8211.319240266277,1016.510560536278,66.443,0.0,5.889,52.33466,4.861791,0.0,136.63817936459162,0.7154241122389078,off,CONFIGURATION_CHANGE,-1.968994,-1.3716855,2.1400805,-26.613750600000003,-16.4475004,28.1550012,81.92685066306488,53.413271236102645,-33.90985313123609,0.383761,0.366184,0.254465
2024-06-06 12:08:58.609,-2127.3910836952937,7365.5545247123955,1101.042127379611,66.443,0.0,5.889,52.33466,4.861791,0.0,136.63537992983092,0.7153998456526738,off,CONFIGURATION_CHANGE,-1.841875,-1.222134,3.025724,-27.0675004,-16.2150006,27.7200008,82.29835101061899,54.60957764387792,-34.393448149435415,0.37451949350649355,0.35156257142857145,0.25412950649350646
2024-06-06 12:08:58.629,-2257.4413118263833,6455.983093235521,1179.8758137219334,66.443,0.0,5.889,52.33466,4.861791,0.0,136.63257795155783,0.7153755683850965,off,CONFIGURATION_CHANGE,-1.432703,-1.102493,4.086343,-27.5212502,-15.9825008,27.2850004,0.0,0.0,0.0,0.365277987012987,0.3369411428571429,0.253794012987013
2024-06-06 12:08:58.639,-2353.6480972300437,5510.350776178623,1250.6020779374435,66.443,0.0,5.889,52.33466,4.861791,0.0,136.62977349216698,0.7153512808824624,off,CONFIGURATION_CHANGE,-0.9346965,-1.098904,4.4168515,-27.975,-15.750001,26.85,83.0211396048391,57.007513736111775,-35.36403716903569,0.35603648051948056,0.32231971428571426,0.25345851948051945
2024-06-06 12:08:58.649,-2417.4402862206766,4556.4034038846885,1310.8113784003392,66.443,0.0,5.889,52.33466,4.861791,0.0,136.626966614053,0.7153269835910584,off,CONFIGURATION_CHANGE,-0.43669,-1.095315,4.74736,-28.36875025,-15.37968825,26.676563,83.37175390985597,58.20898189672318,-35.85216553232985,0.34679497402597403,0.3076982857142857,0.253123025974026
2024-06-06 12:08:58.669,-2450.2467251126827,3621.886806696687,1358.0941734848175,66.443,0.0,5.889,52.33466,4.861791,0.0,136.62415737961047,0.7153026769571709,off,CONFIGURATION_CHANGE,0.286541,-0.448654,6.418747,-28.7625005,-15.0093755,26.503126,83.7146092500407,59.412010734401576,-36.34305578915775,0.33755346753246757,0.29307685714285714,0.25278753246753244
2024-06-06 12:08:58.689,-2453.496260220463,2734.546814957598,1390.0409215650764,66.443,0.0,5.889,52.33466,4.861791,0.0,136.62134585123403,0.7152783614270863,off,CONFIGURATION_CHANGE,0.324826,0.418146,15.190835,-29.15625075,-14.63906275,26.329689,84.04916198438752,60.61652160048595,-36.837472158204314,0.32831196103896104,0.2784554285714286,0.25245203896103896
2024-06-06 12:08:58.699,-2428.617737858417,1922.1292590103958,1404.2420810153137,66.443,0.0,5.889,52.33466,4.861791,0.0,136.61853209131823,0.7152540374470908,off,CONFIGURATION_CHANGE,1.8415765000000002,-0.035592999999999986,11.5253295,-29.550001,-14.26875,26.156252,84.37475383116993,61.822436273665595,-37.33628994946464,0.3190704545454546,0.263834,0.2521165454545454
2024-06-06 12:08:58.709,-2377.040004340948,1212.3799691980591,1398.2881102097274,66.443,0.0,5.889,52.33466,4.861791,0.0,136.6157161622578,0.7152297054634716,off,CONFIGURATION_CHANGE,3.358327,-0.489332,7.859824,-29.418751,-14.1825002,26.175002,84.69058650560301,63.029676664637805,-37.84052109103794,0.30982894805194805,0.24921257142857145,0.25178105194805195
2024-06-06 12:08:58.729,-2300.191905982454,633.0447758635619,1369.7694675225143,66.443,0.0,5.889,52.33466,4.861791,0.0,136.6128981264473,0.715205365922515,off,CONFIGURATION_CHANGE,8.495717,-1.85683,0.035892,-29.287501000000002,-14.0962504,26.193752,84.99568915144567,64.2381644596489,-38.351346859351,0.3005874415584416,0.23459114285714286,0.2514455584415584
2024-06-06 12:08:58.749,-2199.5022890973382,211.86950934988317,1316.276611327873,66.443,0.0,5.889,52.33466,4.861791,0.0,136.6100780462813,0.715181019270507,off,CONFIGURATION_CHANGE,17.239689,-6.238089,-6.876374,-29.156251,-14.0100006,26.212501999999997,85.28887607000561,65.44782068089425,-38.87016030940778,0.29134593506493506,0.2199697142857143,0.25111006493506494
2024-06-06 12:08:58.754,-2076.4,-23.4,1235.4,66.443,0.0,5.889,52.33466,4.861791,0.0,136.60725598415448,0.7151566659537351,off,CONFIGURATION_CHANGE,22.91227333333333,-5.075974666666667,-13.546566333333333,-29.025001000000003,-13.9237508,26.231251999999998,85.56869121047771,66.65856513262104,-39.39862194120266,0.2821044285714286,0.20534828571428573,0.2507745714285714
2024-06-06 12:08:58.759,-1932.521018882482,-53.93650652364151,1125.752629628605,66.443,0.0,5.889,52.33466,4.861791,0.0,136.60443200246146,0.715132306418485,off,CONFIGURATION_CHANGE,28.584857666666664,-3.9138603333333335,-20.216758666666664,-28.893751,-13.837501,26.250002,85.83333433267836,67.87031568812563,-39.93873369131296,0.27286292207792207,0.19072685714285714,0.2504390779220779
2024-06-06 12:08:58.769,-1770.3298614473924,103.41289671930063,990.0376471654408,66.443,0.0,5.889,52.33466,4.861791,0.0,136.60160616359678,0.7151079411110434,off,CONFIGURATION_CHANGE,34.257442,-2.751746,-26.886951,-28.657501200000002,-13.706251,26.445001599999998,86.08056138924965,69.08298735204507,-40.49293870267954,0.2636214155844156,0.17610542857142858,0.2501035844155844
2024-06-06 12:08:58.776,-1592.4981772749823,422.88253198863737,831.98073727777,66.443,0.0,5.889,52.33466,4.861791,0.0,136.59877852995513,0.7150835704776969,off,CONFIGURATION_CHANGE,41.7526605,8.328518500000001,-21.553948,-28.421251400000003,-13.575001,26.6400012,86.30754800000003,70.29649100000002,-41.064257999999974,0.25437990909090913,0.16148400000000002,0.2497680909090909
2024-06-06 12:08:58.789,-1401.6976159454994,878.7067215441851,655.3075846328564,66.443,0.0,5.889,52.33466,4.861791,0.0,136.5959491639311,0.715059194964732,off,CONFIGURATION_CHANGE,49.247879,19.408783,-16.220945,-28.1850016,-13.443750999999999,26.8350008,85.8212802489693,69.3466221342868,-39.981798239315395,0.2451384025974026,0.14686257142857143,0.2494325974025974
2024-06-06 12:08:58.809,-1200.599827039195,1445.119787645755,463.74387389796345,66.443,0.0,5.889,52.33466,4.861791,0.0,136.5931181279193,0.7150348150184352,off,CONFIGURATION_CHANGE,35.569309,8.507681,-14.336596,-27.9487518,-13.312501,27.030000400000002,0.0,0.0,0.0,0.2358968961038961,0.13224114285714286,0.2490971038961039
2024-06-06 12:08:58.819,-991.8764601363175,2096.35605255316,261.01528974035455,66.443,0.0,5.889,52.33466,4.861791,0.0,136.59028548431436,0.7150104310850934,off,CONFIGURATION_CHANGE,26.860630999999998,6.477371,-16.674683,-27.712502,-13.181251,27.225,84.7671686813749,67.45703560724837,-37.88402211469337,0.2266553896103896,0.1176197142857143,0.2487616103896104
2024-06-06 12:08:58.829,-778.1991648171177,2806.6498385262125,50.84751682729352,66.443,0.0,5.889,52.33466,4.861791,0.0,136.58745129551085,0.7149860436109925,off,CONFIGURATION_CHANGE,18.151953,4.447061,-19.01277,-27.3234395,-13.134376,27.4828125,84.20524535866154,66.51781597035576,-36.86234727027782,0.21741388311688312,0.10299828571428571,0.2484261168831169
2024-06-06 12:08:58.849,-562.2395906618452,3550.235467824726,-163.0337601739564,66.443,0.0,5.889,52.33466,4.861791,0.0,136.5846156239034,0.7149616530424192,off,CONFIGURATION_CHANGE,13.119248,3.504289,-17.054245,-26.934376999999998,-13.087501,27.740625,83.62321697572754,65.58263159030096,-35.85538463238674,0.20817237662337662,0.08837685714285715,0.24809062337662338
2024-06-06 12:08:58.869,-346.66938725074965,4301.34726270851,-376.90285659613147,66.443,0.0,5.889,52.33466,4.861791,0.0,136.58177853188675,0.7149372598256605,off,CONFIGURATION_CHANGE,1.45005,5.000401,-12.689736,-26.5453145,-13.040626,27.9984375,83.02297118186291,64.6517153688278,-34.86103076374036,0.19893087012987012,0.07375542857142858,0.24775512987012988
2024-06-06 12:08:58.879,-134.16020416408048,5034.219545437383,-587.0340877719689,66.443,0.0,5.889,52.33466,4.861791,0.0,136.57894008185534,0.7149128644070021,off,CONFIGURATION_CHANGE,-1.4578275,4.3707895,-14.9234365,-26.156252,-12.993751,28.25625,82.40610399235612,63.7252964178038,-33.87747536911259,0.0,0.0,0.0
2024-06-06 12:08:58.889,72.61630901791196,5723.086638271158,-789.7017690342045,66.443,0.0,5.889,52.33466,4.861791,0.0,136.57610033620387,0.7148884672327314,off,CONFIGURATION_CHANGE,-4.365705,3.741178,-17.157137,-25.931251999999997,-13.038751,28.428750400000002,81.77397145034128,62.80360106661204,-32.90314977289232,0.0,0.0,0.0
2024-06-06 12:08:58.909,270.9885027149785,6342.182863469641,-981.1802157155751,66.443,0.0,5.889,52.33466,4.861791,0.0,136.57325935732692,0.7148640687491343,off,CONFIGURATION_CHANGE,-0.992423,0.676571,-7.580462,-25.706252,-13.083751,28.601250800000003,81.12773076189974,61.8868536694051,-31.936685932847737,0.0,0.0,0.0
2024-06-06 12:08:58.929,458.28472734686886,6865.74254329265,-1157.743743148817,66.443,0.0,5.889,52.33466,4.861791,0.0,136.57041720761916,0.7148396694024974,off,CONFIGURATION_CHANGE,0.528216,-0.486939,-2.54058,-25.481251999999998,-13.128751,28.7737512,80.46837332592956,60.97527725750397,-30.976883568935634,0.0,0.0,0.0
2024-06-06 12:08:58.936,631.8333333333334,7268.0,-1315.6666666666667,66.443,0.0,5.889,52.33466,4.861791,0.0,136.56757394947513,0.7148152696391074,off,CONFIGURATION_CHANGE,0.22333033333333335,-0.6315056666666666,-2.1543383333333335,-25.256252,-13.173751,28.9462516,79.79675146532497,60.06909407060662,-30.02268360095749,0.0,0.0,0.0
2024-06-06 12:08:58.939,789.399421866619,7529.8302238379265,-1451.9908424656376,66.443,0.0,5.889,52.33466,4.861791,0.0,136.5647296452895,0.7147908699052506,off,CONFIGURATION_CHANGE,-0.08155533333333331,-0.7760723333333333,-1.7680966666666666,-25.031252,-13.218751,29.118752,79.1136002210703,59.168525992077655,-29.07314653378713,0.0,0.0,0.0
2024-06-06 12:08:58.949,930.4950972289577,7658.67087699838,-1566.8282901973475,66.443,0.0,5.889,52.33466,4.861791,0.0,136.5618843574569,0.714766470647214,off,CONFIGURATION_CHANGE,-0.386441,-0.920639,-1.381855,-24.7650018,-13.3012508,29.163752,78.41955524534268,58.273794907455866,-28.127434754389036,0.0,0.0,0.0
2024-06-06 12:08:58.969,1055.0692144750765,7668.600289659734,-1661.0585703771912,66.443,0.0,5.889,52.33466,4.861791,0.0,136.55903814837194,0.7147420723112837,off,CONFIGURATION_CHANGE,0.082552,-0.506082,-0.14656,-24.4987516,-13.383750599999999,29.208752,77.71516758909685,57.385123000785875,-27.184797945446217,0.0,0.0,0.0
2024-06-06 12:08:58.976,1163.0706286597047,7573.696792000363,-1735.5612435205644,66.443,0.0,5.889,52.33466,4.861791,0.0,136.55619108042913,0.7147176753437462,off,CONFIGURATION_CHANGE,-0.07537400000000001,-0.3529415,0.08105700000000002,-24.2325014,-13.4662504,29.253752,77.00091599999999,56.50273299999999,-26.244561,0.0,0.0,0.0
2024-06-06 12:08:58.989,1254.44819483757,7388.038714198643,-1791.2158701428607,66.443,0.0,5.889,52.33466,4.861791,0.0,136.55334321602325,0.7146932801908881,off,CONFIGURATION_CHANGE,-0.2333,-0.199801,0.308674,-23.9662512,-13.548750199999999,29.298752,76.51508683026582,55.4466480174005,-22.906264468447223,0.0,0.0,0.0
2024-06-06 12:08:58.999,1329.1507680634008,7125.704386432952,-1828.9020107594758,66.443,0.0,5.889,52.33466,4.861791,0.0,136.55049461754876,0.7146688872989959,off,CONFIGURATION_CHANGE,-0.27756749999999997,-0.2368895,0.6966105,-23.700001,-13.63125,29.343752,75.93688137533066,54.40797737739044,-19.638537321314008,0.0,0.0,0.0
2024-06-06 12:08:59.009,1387.1272033919251,6800.77213888166,-1849.4992258858038,66.443,0.0,5.889,52.33466,4.861791,0.0,136.54764534740042,0.7146444971143564,off,CONFIGURATION_CHANGE,-0.321835,-0.273978,1.084547,-23.39062625,-13.93125,29.58281425,0.0,0.0,0.0,0.0,0.0,0.0
2024-06-06 12:08:59.029,1428.3263558778713,6427.320301723146,-1853.8870760372404,66.443,0.0,5.889,52.33466,4.861791,0.0,136.54479546797273,0.7146201100832559,off,CONFIGURATION_CHANGE,-1.796412,-1.707877,5.511269,-23.0812515,-14.23125,29.821876500000002,74.53476865937219,52.39466804977701,-13.281783771154892,0.0,0.0,0.0
2024-06-06 12:08:59.049,1452.697080575967,6019.427205135784,-1842.9451217291798,66.443,0.0,5.889,52.33466,4.861791,0.0,136.5419450416604,0.7145957266519807,off,CONFIGURATION_CHANGE,-2.663212,-5.455038,13.661222,-22.77187675,-14.53125,30.060938750000002,73.72453379204053,51.425437784337106,-10.178535550953638,0.0,0.0,0.0
2024-06-06 12:08:59.059,1460.188232540941,5591.171179297949,-1817.5529234770167,66.443,0.0,5.889,52.33466,4.861791,0.0,136.53909413085796,0.7145713472668178,off,CONFIGURATION_CHANGE,-1.9845475000000001,-5.8884375,11.9300155,-22.462502,-14.83125,30.300001,72.84947951680473,50.48448318867692,-7.117210524231218,0.0,0.0,0.0
2024-06-06 12:08:59.069,1450.748666827521,5156.630554388014,-1778.590041796146,66.443,0.0,5.889,52.33466,4.861791,0.0,136.53624279796003,0.7145469723740531,off,CONFIGURATION_CHANGE,-1.305883,-6.321837,10.198809,-22.0500015,-15.07500025,30.75468875,71.91485813451304,49.574115079977624,-4.0925433383000405,0.0,0.0,0.0
2024-06-06 12:08:59.089,1424.3272384904353,4729.883660584357,-1726.9360372019628,66.443,0.0,5.889,52.33466,4.861791,0.0,136.53339110536132,0.7145226024199738,off,CONFIGURATION_CHANGE,9.209376,-9.104092,-2.118845,-21.637501,-15.3187505,31.2093765,70.925440291308,48.69651309556834,-1.099862309684092,0.0,0.0,0.0
2024-06-06 12:08:59.109,1380.872802584412,4325.008828065352,-1663.470470209862,66.443,0.0,5.889,52.33466,4.861791,0.0,136.53053911545635,0.7144982378508659,off,CONFIGURATION_CHANGE,21.178274,-9.690333,-9.584451,-21.2250005,-15.56250075,31.664064250000003,69.88558384657128,47.853735476992405,1.8649761179635471,0.0,0.0,0.0
2024-06-06 12:08:59.119,1320.33421416418,3956.0843870093745,-1589.0729013352382,66.443,0.0,5.889,52.33466,4.861791,0.0,136.52768689063973,0.7144738791130161,off,CONFIGURATION_CHANGE,19.386049999999997,-3.2428725000000007,-15.422639499999999,-20.8125,-15.806251,32.118752,68.7992941045698,47.04772646270164,4.805644898890236,0.0,0.0,0.0
2024-06-06 12:08:59.129,1242.6603282844667,3637.1886675947985,-1504.622891093486,66.443,0.0,5.889,52.33466,4.861791,0.0,136.52483449330617,0.714449526652711,off,CONFIGURATION_CHANGE,17.593826,3.204588,-21.260828,-20.618750333333335,-15.931251166666666,32.256252,67.67027634871603,46.28032166626389,7.725396925617679,0.0,0.0,0.0
2024-06-06 12:08:59.144,1147.8,3382.4,-1411.0,66.443,0.0,5.889,52.33466,4.861791,0.0,136.52198198585023,0.7144251809162373,off,CONFIGURATION_CHANGE,16.9785715,14.079069,-32.52205,-20.425000666666666,-16.056251333333332,32.393752,66.5019815548245,45.553251763941496,10.627109552435222,0.0,0.0,0.0
2024-06-06 12:08:59.149,1035.8549788222806,3202.301143653469,-1309.2981822891136,66.443,0.0,5.889,52.33466,4.861791,0.0,136.5191294306665,0.7144008423498809,off,CONFIGURATION_CHANGE,16.363317,24.95355,-43.783272,-20.231251,-16.181251500000002,32.531252,65.29764607993248,44.86814477187161,13.513323985368215,0.0,0.0,0.0
2024-06-06 12:08:59.169,907.5385920898995,3093.492574984159,-1201.4689670709106,66.443,0.0,5.889,52.33466,4.861791,0.0,136.51627689014958,0.7143765113999287,off,CONFIGURATION_CHANGE,21.297916,8.605786,-21.545574,-20.037501333333335,-16.306251666666668,32.668752000000005,64.06032603894306,44.22652715740189,16.38628033036635,0.0,0.0,0.0
2024-06-06 12:08:59.176,763.7170615982183,3049.079199671137,-1089.678277174412,66.443,0.0,5.889,52.33466,4.861791,0.0,136.51342442669417,0.7143521885126675,off,CONFIGURATION_CHANGE,17.854245666666667,8.139784,-18.755542666666667,-19.843751666666666,-16.431251833333334,32.806252,62.792927000000006,43.629824,19.247948999999984,0.0,0.0,0.0
2024-06-06 12:08:59.179,605.2566091425998,3062.1659233934715,-976.0920354286404,66.443,0.0,5.889,52.33466,4.861791,0.0,136.51057210269485,0.7143278741343833,off,CONFIGURATION_CHANGE,14.410575333333334,7.673782,-15.965511333333332,-19.650002,-16.556252,32.943752,63.36310113231923,43.8687347722112,16.254641891486827,0.0,0.0,0.0
2024-06-06 12:08:59.189,433.0234565184065,3125.857651830229,-862.8761646626176,66.443,0.0,5.889,52.33466,4.861791,0.0,136.5077199805462,0.7143035687113631,off,CONFIGURATION_CHANGE,10.966905,7.20778,-13.17548,-19.9500015,-16.453126750000003,32.7937515,0.0,0.0,0.0,0.0,0.0,0.0
2024-06-06 12:08:59.209,247.88382552100052,3233.2592906604805,-752.1965877053649,66.443,0.0,5.889,52.33466,4.861791,0.0,136.50486812264288,0.714279272689893,off,CONFIGURATION_CHANGE,5.771488,6.405586,-15.687346,-20.250001,-16.3500015,32.643751,64.45464552300385,44.40955111558514,10.239525654145176,0.0,0.0,0.0
2024-06-06 12:08:59.229,50.7039379457444,3377.4757455632907,-646.2192273859041,66.443,0.0,5.889,52.33466,4.861791,0.0,136.50201659137946,0.7142549865162597,off,CONFIGURATION_CHANGE,6.554539,3.934997,-11.212169,-20.550000500000003,-16.24687625,32.493750500000004,64.97296083831058,44.71010544500998,7.2156186617250855,0.0,0.0,0.0
