Timestamp,X,Y,Z,Type,altitude,course,hacc,latitude,longitude,speed
06-Jun-2024 11:58:49.216,10.33125,-42.693752,-29.400002,MagneticField,NaN,NaN,NaN,NaN,NaN,NaN
06-Jun-2024 11:58:49.226,-0.258425,3.59402,9.337392,Acceleration,NaN,NaN,NaN,NaN,NaN,NaN
06-Jun-2024 11:58:49.246,-0.618545,3.84048,9.565907,Acceleration,NaN,NaN,NaN,NaN,NaN,NaN
06-Jun-2024 11:58:49.266,-0.660419,3.787838,9.597013,Acceleration,NaN,NaN,NaN,NaN,NaN,NaN
06-Jun-2024 11:58:49.276,10.6125,-42.1875,-29.362501,MagneticField,NaN,NaN,NaN,NaN,NaN,NaN
06-Jun-2024 11:58:49.286,-0.591027,3.741178,9.576674,Acceleration,NaN,NaN,NaN,NaN,NaN,NaN
06-Jun-2024 11:58:49.306,-0.489332,3.692125,9.269794,Acceleration,NaN,NaN,NaN,NaN,NaN,NaN
06-Jun-2024 11:58:49.326,-0.372084,3.701697,9.041281,Acceleration,NaN,NaN,NaN,NaN,NaN,NaN
06-Jun-2024 11:58:49.336,10.63125,-41.587502,-29.587502,MagneticField,NaN,NaN,NaN,NaN,NaN,NaN
06-Jun-2024 11:58:49.346,-0.300299,3.595216,8.995817,Acceleration,NaN,NaN,NaN,NaN,NaN,NaN
06-Jun-2024 11:58:49.366,-0.120838,3.62393,9.022138,Acceleration,NaN,NaN,NaN,NaN,NaN,NaN
06-Jun-2024 11:58:49.386,0.107677,3.427718,9.164511,Acceleration,NaN,NaN,NaN,NaN,NaN,NaN
06-Jun-2024 11:58:49.396,10.650001,-41.193752,-30.0375,MagneticField,NaN,NaN,NaN,NaN,NaN,NaN
06-Jun-2024 11:58:49.396,-163.285685,-21.500985,1.217846,Orientation,NaN,NaN,NaN,NaN,NaN,NaN
06-Jun-2024 11:58:49.406,0.144766,3.02393,9.324232,Acceleration,NaN,NaN,NaN,NaN,NaN,NaN
06-Jun-2024 11:58:49.426,-0.195015,3.260819,9.786046,Acceleration,NaN,NaN,NaN,NaN,NaN,NaN
06-Jun-2024 11:58:49.446,-0.367298,3.668197,9.418748,Acceleration,NaN,NaN,NaN,NaN,NaN,NaN
06-Jun-2024 11:58:49.456,10.575001,-40.987503,-30.956251,MagneticField,NaN,NaN,NaN,NaN,NaN,NaN
06-Jun-2024 11:58:49.466,-0.259621,3.661019,9.182457,Acceleration,NaN,NaN,NaN,NaN,NaN,NaN
06-Jun-2024 11:58:49.482,0.059788,0.072971,-0.046738,AngularVelocity,NaN,NaN,NaN,NaN,NaN,NaN
06-Jun-2024 11:58:49.486,-0.311067,4.004389,8.944371,Acceleration,NaN,NaN,NaN,NaN,NaN,NaN
06-Jun-2024 11:58:49.505,-0.07657,4.027121,9.012567,Acceleration,NaN,NaN,NaN,NaN,NaN,NaN
06-Jun-2024 11:58:49.516,10.59375,-40.800003,-31.612501,MagneticField,NaN,NaN,NaN,NaN,NaN,NaN
06-Jun-2024 11:58:49.526,0.202194,3.778267,9.071191,Acceleration,NaN,NaN,NaN,NaN,NaN,NaN
06-Jun-2024 11:58:49.546,0.604786,3.711268,9.265009,Acceleration,NaN,NaN,NaN,NaN,NaN,NaN
06-Jun-2024 11:58:49.566,0.720838,3.608377,9.519247,Acceleration,NaN,NaN,NaN,NaN,NaN,NaN
06-Jun-2024 11:58:49.576,10.89375,-40.6875,-31.63125,MagneticField,NaN,NaN,NaN,NaN,NaN,NaN
06-Jun-2024 11:58:49.586,0.635893,3.462414,9.260223,Acceleration,NaN,NaN,NaN,NaN,NaN,NaN
06-Jun-2024 11:58:49.595,-162.239683,-21.782793,-1.555005,Orientation,NaN,NaN,NaN,NaN,NaN,NaN
06-Jun-2024 11:58:49.606,0.210568,3.718446,8.963513,Acceleration,NaN,NaN,NaN,NaN,NaN,NaN
06-Jun-2024 11:58:49.626,-0.312263,4.096512,9.342177,Acceleration,NaN,NaN,NaN,NaN,NaN,NaN
06-Jun-2024 11:58:49.636,10.931251,-40.518753,-31.575001,MagneticField,NaN,NaN,NaN,NaN,NaN,NaN
06-Jun-2024 11:58:49.646,-0.485743,4.155137,9.57787,Acceleration,NaN,NaN,NaN,NaN,NaN,NaN
06-Jun-2024 11:58:49.666,-0.349352,3.972085,9.272188,Acceleration,NaN,NaN,NaN,NaN,NaN,NaN
06-Jun-2024 11:58:49.686,-0.190229,3.841677,8.894122,Acceleration,NaN,NaN,NaN,NaN,NaN,NaN
06-Jun-2024 11:58:49.696,10.856251,-40.5,-31.650002,MagneticField,NaN,NaN,NaN,NaN,NaN,NaN
06-Jun-2024 11:58:49.706,-0.125623,3.829713,8.819944,Acceleration,NaN,NaN,NaN,NaN,NaN,NaN
06-Jun-2024 11:58:49.726,-0.154337,3.82732,8.986245,Acceleration,NaN,NaN,NaN,NaN,NaN,NaN
06-Jun-2024 11:58:49.746,-0.151944,3.866802,9.114262,Acceleration,NaN,NaN,NaN,NaN,NaN,NaN
06-Jun-2024 11:58:49.756,10.837501,-40.481251,-31.668751,MagneticField,NaN,NaN,NaN,NaN,NaN,NaN
06-Jun-2024 11:58:49.766,-0.136391,3.885944,9.085547,Acceleration,NaN,NaN,NaN,NaN,NaN,NaN
06-Jun-2024 11:58:49.786,-0.124427,3.856034,9.041281,Acceleration,NaN,NaN,NaN,NaN,NaN,NaN
06-Jun-2024 11:58:49.795,-160.914298,-23.254287,0.963123,Orientation,NaN,NaN,NaN,NaN,NaN,NaN
06-Jun-2024 11:58:49.806,-0.283549,3.899105,9.122637,Acceleration,NaN,NaN,NaN,NaN,NaN,NaN
06-Jun-2024 11:58:49.816,10.89375,-40.706253,-31.81875,MagneticField,NaN,NaN,NaN,NaN,NaN,NaN
06-Jun-2024 11:58:49.826,-0.320638,3.949354,9.29133,Acceleration,NaN,NaN,NaN,NaN,NaN,NaN
06-Jun-2024 11:58:49.846,-0.311067,3.964907,9.195618,Acceleration,NaN,NaN,NaN,NaN,NaN,NaN
06-Jun-2024 11:58:49.866,-0.34337,3.884748,9.133404,Acceleration,NaN,NaN,NaN,NaN,NaN,NaN
06-Jun-2024 11:58:49.876,10.81875,-40.875,-31.950001,MagneticField,NaN,NaN,NaN,NaN,NaN,NaN
06-Jun-2024 11:58:49.886,-0.399601,4.045067,8.977871,Acceleration,NaN,NaN,NaN,NaN,NaN,NaN
06-Jun-2024 11:58:49.906,-0.364905,4.04387,9.095119,Acceleration,NaN,NaN,NaN,NaN,NaN,NaN
06-Jun-2024 11:58:49.926,-0.246461,3.882355,9.135797,Acceleration,NaN,NaN,NaN,NaN,NaN,NaN
06-Jun-2024 11:58:49.936,10.950001,-40.856251,-31.837502,MagneticField,NaN,NaN,NaN,NaN,NaN,NaN
06-Jun-2024 11:58:49.946,-0.265603,3.911069,8.976674,Acceleration,NaN,NaN,NaN,NaN,NaN,NaN
06-Jun-2024 11:58:49.966,-0.246461,3.975675,8.99821,Acceleration,NaN,NaN,NaN,NaN,NaN,NaN
06-Jun-2024 11:58:49.986,-0.246461,3.89073,9.020942,Acceleration,NaN,NaN,NaN,NaN,NaN,NaN
06-Jun-2024 11:58:49.994,-160.276317,-23.463932,1.990056,Orientation,NaN,NaN,NaN,NaN,NaN,NaN
06-Jun-2024 11:58:49.996,11.2875,-40.96875,-31.650002,MagneticField,NaN,NaN,NaN,NaN,NaN,NaN
06-Jun-2024 11:58:50.000,NaN,NaN,NaN,Position,49.152,0,5.578,52.33487,4.863614,0
06-Jun-2024 11:58:50.006,-0.291924,3.872783,8.959925,Acceleration,NaN,NaN,NaN,NaN,NaN,NaN
06-Jun-2024 11:58:50.026,-0.294317,3.918247,8.915657,Acceleration,NaN,NaN,NaN,NaN,NaN,NaN
06-Jun-2024 11:58:50.046,-0.317049,3.909872,8.896515,Acceleration,NaN,NaN,NaN,NaN,NaN,NaN
06-Jun-2024 11:58:50.056,11.34375,-41.006252,-32.25,MagneticField,NaN,NaN,NaN,NaN,NaN,NaN
06-Jun-2024 11:58:50.066,-0.350549,3.88714,8.987442,Acceleration,NaN,NaN,NaN,NaN,NaN,NaN
06-Jun-2024 11:58:50.086,-0.374477,3.863212,9.025727,Acceleration,NaN,NaN,NaN,NaN,NaN,NaN
06-Jun-2024 11:58:50.106,-0.415155,3.888337,9.020942,Acceleration,NaN,NaN,NaN,NaN,NaN,NaN
06-Jun-2024 11:58:50.116,11.625,-41.325001,-32.550003,MagneticField,NaN,NaN,NaN,NaN,NaN,NaN
06-Jun-2024 11:58:50.126,-0.471386,3.881158,9.218349,Acceleration,NaN,NaN,NaN,NaN,NaN,NaN
06-Jun-2024 11:58:50.146,-0.447458,3.853641,9.202796,Acceleration,NaN,NaN,NaN,NaN,NaN,NaN
06-Jun-2024 11:58:50.166,-0.282353,3.7005,9.212367,Acceleration,NaN,NaN,NaN,NaN,NaN,NaN
06-Jun-2024 11:58:50.176,11.868751,-41.118752,-32.925003,MagneticField,NaN,NaN,NaN,NaN,NaN,NaN
06-Jun-2024 11:58:50.186,-0.257228,3.755535,9.189635,Acceleration,NaN,NaN,NaN,NaN,NaN,NaN
06-Jun-2024 11:58:50.194,-160.116177,-21.971656,1.864637,Orientation,NaN,NaN,NaN,NaN,NaN,NaN
06-Jun-2024 11:58:50.206,-0.059821,3.675375,9.434301,Acceleration,NaN,NaN,NaN,NaN,NaN,NaN
06-Jun-2024 11:58:50.226,-0.145962,3.554538,9.5348,Acceleration,NaN,NaN,NaN,NaN,NaN,NaN
06-Jun-2024 11:58:50.236,11.925,-41.118752,-33.431252,MagneticField,NaN,NaN,NaN,NaN,NaN,NaN
06-Jun-2024 11:58:50.246,-0.172283,3.385246,9.595817,Acceleration,NaN,NaN,NaN,NaN,NaN,NaN
06-Jun-2024 11:58:50.266,-0.120838,3.24048,9.373284,Acceleration,NaN,NaN,NaN,NaN,NaN,NaN
06-Jun-2024 11:58:50.286,0.117248,3.251248,9.39482,Acceleration,NaN,NaN,NaN,NaN,NaN,NaN
06-Jun-2024 11:58:50.296,11.793751,-40.875,-33.787502,MagneticField,NaN,NaN,NaN,NaN,NaN,NaN
06-Jun-2024 11:58:50.306,0.118445,3.156731,9.45823,Acceleration,NaN,NaN,NaN,NaN,NaN,NaN
06-Jun-2024 11:58:50.326,0.050249,3.375674,9.034101,Acceleration,NaN,NaN,NaN,NaN,NaN,NaN
06-Jun-2024 11:58:50.346,0.294915,3.693322,8.749356,Acceleration,NaN,NaN,NaN,NaN,NaN,NaN
06-Jun-2024 11:58:50.356,11.75625,-40.462502,-34.368752,MagneticField,NaN,NaN,NaN,NaN,NaN,NaN
06-Jun-2024 11:58:50.366,0.6,3.251248,8.985049,Acceleration,NaN,NaN,NaN,NaN,NaN,NaN
06-Jun-2024 11:58:50.386,0.422931,3.102893,9.449855,Acceleration,NaN,NaN,NaN,NaN,NaN,NaN
